City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Bucharest,Select,COMPLETED,2022-07-31 18:17:08 +0000 UTC,2022-07-31 18:20:08 +0000 UTC,44.426727,26.109116,"Bulevardul Unirii, București, România",2022-07-31 18:38:42 +0000 UTC,44.43094,26.03004,"Aleea Poarta Albă, București, România",4.45,33.37,RON
Bucharest,UberX,COMPLETED,2022-07-30 13:35:53 +0000 UTC,2022-07-30 13:42:53 +0000 UTC,44.426773,26.109148,"Bulevardul Unirii, București, România",2022-07-30 13:58:59 +0000 UTC,44.44783,26.07492,"Gara de Nord, București, România",4.11,15.84,RON
Bucharest,UberX,COMPLETED,2022-07-22 00:08:59 +0000 UTC,2022-07-22 00:11:12 +0000 UTC,44.430897,26.030148,"Strada Liniei 44, București 061143, România",2022-07-22 00:21:36 +0000 UTC,44.42661,26.109133,"Bulevardul Unirii 37, București 030823, România",4.71,18.6,RON
Bucharest,UberX,CANCELED,2022-07-19 14:40:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.444786,26.134663,"Strada Ritmului 12, București, România",1970-01-01 00:00:00 +0000 UTC,44.44477892,26.13466811,"Strada Măgura Vulturului 89, București, România",0,0,RON
Bucharest,UberX,COMPLETED,2022-07-12 11:48:54 +0000 UTC,2022-07-12 11:51:05 +0000 UTC,44.439945,26.108294,"Str. Batiștei 39, București 030167, România",2022-07-12 11:58:30 +0000 UTC,44.437836,26.116156,"ap 1 parter, videointerfon prestige, Piața Pache Protopopescu 14, București 021402, România",0.77,11.25,RON
Bucharest,UberX,COMPLETED,2022-07-11 23:51:24 +0000 UTC,2022-07-11 23:56:45 +0000 UTC,44.43368,26.03168,"Strada Cupolei, București 077042, România",2022-07-12 00:08:24 +0000 UTC,44.4266,26.10908,"Bulevardul Unirii 37, București 030823, România",4.44,13.93,RON
Bucharest,UberX,COMPLETED,2022-07-11 14:24:45 +0000 UTC,2022-07-11 14:26:44 +0000 UTC,44.4399,26.10836,"Str. Batiștei 36, București 030167, România",2022-07-11 14:55:55 +0000 UTC,44.433,26.05426,"Iuliu Maniu 7, corp A, etaj 2, București 061095, România",3.26,24.27,RON
Bucharest,Select,COMPLETED,2022-07-09 14:51:21 +0000 UTC,2022-07-09 14:59:03 +0000 UTC,44.42816,26.10964,"Strada Sfânta Vineri 29, București 030167, România",2022-07-09 15:10:56 +0000 UTC,44.47269,26.08777,"Bulevardul Beijing, București 014192, România",3.8,23.1,RON
Bucharest,UberX,COMPLETED,2022-07-09 00:41:04 +0000 UTC,2022-07-09 00:45:57 +0000 UTC,44.43426,26.028927,"Bulevardul Iuliu Maniu 78-92, București, România",2022-07-09 01:11:45 +0000 UTC,44.426575,26.10917,"Bulevardul Unirii 37, București 030823, România",6.16,29.6,RON
Bucharest,Select,COMPLETED,2022-07-09 00:16:37 +0000 UTC,2022-07-09 00:22:10 +0000 UTC,44.444294,26.05582,"Unnamed Road, București, România",2022-07-09 00:27:21 +0000 UTC,44.434322,26.028818,"Bulevardul Iuliu Maniu 78-92, București, România",2.26,19.05,RON
Bucharest,Select,CANCELED,2022-07-09 00:12:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.444206,26.053251,"Splaiul Independenței 315, București, România",1970-01-01 00:00:00 +0000 UTC,44.44420588,26.05325055,"Splaiul Independenței 315, București, România",0,0,RON
Bucharest,Select,COMPLETED,2022-07-08 23:51:07 +0000 UTC,2022-07-08 23:57:17 +0000 UTC,44.433167,26.100698,"Strada Doamnei 13, București 030167, România",2022-07-09 00:06:44 +0000 UTC,44.444664,26.054207,"Splaiul Independenței 290, București 060029, România",2.61,19.05,RON
Bucharest,Select,COMPLETED,2022-07-08 08:51:39 +0000 UTC,2022-07-08 08:59:32 +0000 UTC,44.42294,26.126213,"104-122, Calea Dudești, București 030807, România",2022-07-08 09:09:14 +0000 UTC,44.426647,26.109125,"Bloc A3, Bulevardul Unirii 35, București 030823, România",1.1,17.78,RON
Bucharest,Comfort,CANCELED,2022-07-06 08:40:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43532,26.09798,"Strada Constantin Mille 1, București 030167, România",1970-01-01 00:00:00 +0000 UTC,44.43504894,26.09803009,"Strada Constantin Mille 1, București 030167, România",0,0,RON
Bucharest,Select,COMPLETED,2022-07-06 07:51:52 +0000 UTC,2022-07-06 07:58:50 +0000 UTC,44.42297,26.126467,"104-122, Calea Dudești, București 030807, România",2022-07-06 08:10:09 +0000 UTC,44.42659,26.110245,"Bulevardul Unirii 37, București 030823, România",1.73,18.03,RON
Bucharest,UberX,COMPLETED,2022-07-06 06:32:19 +0000 UTC,2022-07-06 06:34:13 +0000 UTC,44.42817,26.111364,"Strada Sfânta Vineri 29, București 030167, România",2022-07-06 06:41:35 +0000 UTC,44.42328,26.126299,"104-122, Calea Dudești, București 030807, România",1.19,16.5,RON
Bucharest,Select,COMPLETED,2022-07-05 21:16:00 +0000 UTC,2022-07-05 21:22:47 +0000 UTC,44.43538,26.097168,"Strada Constantin Mille 4, București 010142, România",2022-07-05 21:30:24 +0000 UTC,44.426605,26.10914,"Bulevardul Unirii 37, București 030823, România",1.78,22.3,RON
Bucharest,Select,COMPLETED,2022-07-04 20:31:14 +0000 UTC,2022-07-04 20:31:52 +0000 UTC,44.43444,26.053911,"Bulevardul Iuliu Maniu 7, București, România",2022-07-04 20:41:09 +0000 UTC,44.42652,26.110598,"Bulevardul Unirii 37, București 030823, România",3.23,17.8,RON
Bucharest,UberX,COMPLETED,2022-06-20 19:47:17 +0000 UTC,2022-06-20 19:52:34 +0000 UTC,44.43442,26.053389,"Bulevardul Iuliu Maniu 7, București, România",2022-06-20 20:02:25 +0000 UTC,44.426598,26.109276,"Bulevardul Unirii 37, București 030823, România",3.3,15.11,RON
Bucharest,Select,COMPLETED,2022-06-20 13:24:25 +0000 UTC,2022-06-20 13:26:46 +0000 UTC,44.439888,26.108444,"Str. Batiștei 36, București 030167, România",2022-06-20 13:52:03 +0000 UTC,44.43377,26.054268,"Iuliu Maniu 7, corp A, etaj 2, București 061095, România",3.39,36.28,RON
Bucharest,UberX,CANCELED,2022-05-31 15:42:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0,0,RON
